student_id,question_id,topic,difficulty,response_time_sec,attempts,is_correct,hint_used,click_count,session_time_sec,time_between_actions,error_type,label_memory,label_attention,label_number_sense,label_processing_speed
S060,Q006,Addition,Medium,15.9,1,true,false,5,112.8,2.2,none,Medium,High,Medium,Moderate
S060,Q007,Subtraction,Medium,15.4,3,false,false,9,137.6,1.8,calculation,Medium,High,Medium,Moderate
S060,Q008,Number Comparison,Medium,19.3,1,false,false,4,167.6,3.9,conceptual,Medium,High,Medium,Moderate
S060,Q009,Counting,Medium,18.1,1,true,false,4,195.7,3.9,none,Medium,High,Medium,Moderate
S060,Q010,Addition,Medium,16.7,2,false,true,7,227.1,2.0,calculation,Medium,High,Medium,Moderate
S060,Q011,Subtraction,Medium,37.6,3,false,true,15,276.8,1.9,calculation,Medium,High,Medium,Moderate
S060,Q012,Number Comparison,Medium,19.8,1,true,false,2,300,6.2,none,Medium,High,Medium,Moderate
S060,Q013,Addition,Hard,23.8,1,true,true,8,300,2.5,none,Medium,High,Medium,Moderate
S060,Q014,Subtraction,Hard,21.5,1,true,false,3,300,5.6,none,Medium,High,Medium,Moderate
S060,Q015,Number Comparison,Hard,31.3,2,false,false,6,300,4.0,conceptual,Medium,High,Medium,Moderate
S060,Q016,Counting,Medium,20.0,2,false,true,10,300,1.4,conceptual,Medium,High,Medium,Moderate
S061,Q001,Counting,Easy,27.5,1,true,false,5,51.8,4.7,none,Medium,Medium,Medium,Slow
S061,Q002,Addition,Easy,13.2,1,true,false,1,72.7,6.5,none,Medium,Medium,Medium,Slow
S061,Q003,Number Comparison,Easy,12.1,1,true,false,3,93.0,2.9,none,Medium,Medium,Medium,Slow
S061,Q004,Subtraction,Easy,6.3,2,false,false,3,105.7,0.6,careless,Medium,Medium,Medium,Slow
S061,Q005,Counting,Easy,9.6,1,true,false,2,126.1,3.1,none,Medium,Medium,Medium,Slow
S061,Q006,Addition,Medium,19.7,1,true,false,3,152.0,5.3,none,Medium,Medium,Medium,Slow
S061,Q007,Subtraction,Medium,17.9,1,true,false,6,180.0,2.6,none,Medium,Medium,Medium,Slow
S061,Q008,Number Comparison,Medium,18.4,1,true,true,6,213.4,2.5,none,Medium,Medium,Medium,Slow
S061,Q009,Counting,Medium,20.1,1,true,false,3,240.2,5.0,none,Medium,Medium,Medium,Slow
S061,Q010,Addition,Medium,3.4,2,false,false,4,250.2,0.9,careless,Medium,Medium,Medium,Slow
S061,Q011,Subtraction,Medium,22.5,1,true,false,5,280.0,4.3,none,Medium,Medium,Medium,Slow
S061,Q012,Number Comparison,Medium,19.9,1,true,false,3,300,5.0,none,Medium,Medium,Medium,Slow
S061,Q013,Addition,Hard,37.3,2,false,true,10,300,2.9,unknown,Medium,Medium,Medium,Slow
S061,Q014,Subtraction,Hard,44.4,2,true,true,10,300,3.5,none,Medium,Medium,Medium,Slow
S061,Q015,Number Comparison,Hard,26.5,1,true,true,5,300,5.1,none,Medium,Medium,Medium,Slow
S061,Q017,Addition,Hard,30.3,2,false,false,7,300,3.2,careless,Medium,Medium,Medium,Slow
S061,Q018,Subtraction,Hard,35.7,1,false,false,5,300,5.9,unknown,Medium,Medium,Medium,Slow
S061,Q019,Number Comparison,Hard,31.8,3,false,false,7,300,3.5,conceptual,Medium,Medium,Medium,Slow
S061,Q020,Counting,Hard,32.5,2,false,false,8,300,3.8,unknown,Medium,Medium,Medium,Slow
S062,Q001,Counting,Easy,6.6,1,false,false,3,47.3,1.8,careless,High,High,High,Moderate
S062,Q002,Addition,Easy,7.3,1,true,false,2,60.5,2.9,none,High,High,High,Moderate
S062,Q003,Number Comparison,Easy,5.3,2,true,true,6,81.1,0.6,none,High,High,High,Moderate
S062,Q004,Subtraction,Easy,5.2,1,true,false,1,96.9,2.7,none,High,High,High,Moderate
S062,Q005,Counting,Easy,7.0,1,true,false,3,112.5,1.6,none,High,High,High,Moderate
S062,Q006,Addition,Medium,17.8,1,true,false,2,138.6,6.1,none,High,High,High,Moderate
S062,Q007,Subtraction,Medium,16.4,1,true,false,5,162.6,2.0,none,High,High,High,Moderate
S062,Q008,Number Comparison,Medium,15.5,1,true,false,4,188.5,3.9,none,High,High,High,Moderate
S062,Q009,Counting,Medium,13.3,1,false,false,7,213.5,1.8,conceptual,High,High,High,Moderate
S062,Q010,Addition,Medium,13.9,1,true,false,4,233.0,2.8,none,High,High,High,Moderate
S062,Q011,Subtraction,Medium,20.0,1,true,true,5,269.0,3.2,none,High,High,High,Moderate
S062,Q012,Number Comparison,Medium,17.3,2,true,false,7,291.2,2.0,none,High,High,High,Moderate
S062,Q013,Addition,Hard,24.9,1,false,false,4,300,4.8,careless,High,High,High,Moderate
S062,Q014,Subtraction,Hard,22.6,1,true,true,6,300,2.9,none,High,High,High,Moderate
S062,Q015,Number Comparison,Hard,30.8,3,false,false,8,300,2.7,conceptual,High,High,High,Moderate
S062,Q016,Counting,Medium,15.9,1,true,true,6,300,2.7,none,High,High,High,Moderate
S062,Q017,Addition,Hard,26.1,1,true,false,6,300,3.8,none,High,High,High,Moderate
S062,Q018,Subtraction,Hard,29.6,1,false,true,10,300,2.6,calculation,High,High,High,Moderate
S062,Q019,Number Comparison,Hard,28.0,2,false,true,10,300,2.5,conceptual,High,High,High,Moderate
S063,Q001,Counting,Easy,4.4,3,false,true,7,54.9,1.1,careless,Medium,Medium,High,Fast
S063,Q002,Addition,Easy,11.5,2,false,true,7,78.1,1.3,calculation,Medium,Medium,High,Fast
S063,Q003,Number Comparison,Easy,2.8,1,true,false,3,89.2,0.4,none,Medium,Medium,High,Fast
S063,Q004,Subtraction,Easy,2.8,1,true,false,1,96.0,1.0,none,Medium,Medium,High,Fast
S063,Q005,Counting,Easy,2.8,1,true,false,4,105.9,0.4,none,Medium,Medium,High,Fast
S063,Q006,Addition,Medium,6.4,2,false,false,4,115.7,0.6,careless,Medium,Medium,High,Fast
S063,Q007,Subtraction,Medium,10.1,1,true,false,4,135.4,2.1,none,Medium,Medium,High,Fast
S063,Q008,Number Comparison,Medium,6.8,1,true,false,5,149.7,1.2,none,Medium,Medium,High,Fast
S063,Q009,Counting,Medium,5.7,1,true,false,2,164.0,2.6,none,Medium,Medium,High,Fast
S063,Q010,Addition,Medium,5.9,1,true,false,3,175.7,1.6,none,Medium,Medium,High,Fast
S063,Q011,Subtraction,Medium,8.1,1,true,false,3,188.7,2.1,none,Medium,Medium,High,Fast
S063,Q012,Number Comparison,Medium,13.4,1,true,false,8,212.0,1.3,none,Medium,Medium,High,Fast
S063,Q013,Addition,Hard,17.4,2,false,false,6,237.2,2.7,unknown,Medium,Medium,High,Fast
S063,Q014,Subtraction,Hard,21.0,2,true,false,5,266.4,2.9,none,Medium,Medium,High,Fast
S063,Q015,Number Comparison,Hard,16.2,1,true,false,5,289.3,3.2,none,Medium,Medium,High,Fast
S063,Q016,Counting,Medium,3.7,1,true,false,4,299.4,0.6,none,Medium,Medium,High,Fast
S063,Q017,Addition,Hard,22.0,1,false,false,2,300,7.3,conceptual,Medium,Medium,High,Fast
S063,Q018,Subtraction,Hard,19.3,1,true,false,6,300,2.5,none,Medium,Medium,High,Fast
